date,close,open,high,low,volume,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
2024-04-01,41400,41800,41800,40900,30888,1273408150,0,0.0,N,2,350,
2024-04-02,40600,40950,41500,40600,45887,1877681900,0,0.0,N,5,-800,
2024-04-03,40500,40500,40850,40050,129609,5250930800,0,0.0,N,5,-100,
2024-04-04,40500,41200,41250,40450,38315,1557508050,0,0.0,N,3,0,
2024-04-05,40250,40100,40500,40050,37790,1522350300,0,0.0,N,5,-250,
2024-04-08,40450,40050,41150,39850,69708,2825252550,0,0.0,N,2,200,
2024-04-09,40300,40950,40950,39950,46739,1884494550,0,0.0,N,5,-150,
2024-04-11,39800,39750,40400,39300,76253,3043060100,0,0.0,N,5,-500,
2024-04-12,40000,39550,40550,39500,46478,1863614950,0,0.0,N,2,200,
2024-04-15,40350,40050,40450,39600,48965,1968072050,0,0.0,N,2,350,
2024-04-16,40100,39950,40450,39750,52165,2088943000,0,0.0,N,5,-250,
2024-04-17,39600,40100,40300,39300,42900,1703864500,0,0.0,N,5,-500,
2024-04-18,40000,39950,40100,39450,44532,1772137500,0,0.0,N,2,400,
2024-04-19,39500,39500,40000,39400,57853,2292012350,0,0.0,N,5,-500,
2024-04-22,40450,40300,40450,39750,64855,2604058600,0,0.0,N,2,950,
2024-04-23,40500,40100,40600,39950,40425,1627506700,0,0.0,N,2,50,
2024-04-24,40000,40800,40800,39850,38749,1552273600,0,0.0,N,5,-500,
2024-04-25,39850,39650,40200,39650,22727,908524650,0,0.0,N,5,-150,
2024-04-26,40100,40150,40150,39900,12437,497866700,0,0.0,N,2,250,
2024-04-29,40500,40400,40500,39900,32065,1289623250,0,0.0,N,2,400,
2024-04-30,40500,40100,40500,40000,24088,971698750,0,0.0,N,3,0,
2024-05-02,40100,40000,40500,40000,19799,796570400,0,0.0,N,5,-400,
2024-05-03,40250,40450,40500,39950,17576,705030150,0,0.0,N,2,150,
2024-05-07,40350,40400,40700,40050,37944,1533119550,0,0.0,N,2,100,
2024-05-08,40500,40700,40750,40200,29021,1173966500,0,0.0,N,2,150,
