date,close,open,high,low,volume,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
2024-04-01,7935,8104,8104,7885,589872,4698442250,0,0.0,N,5,-89,
2024-04-02,7945,7875,8035,7865,429790,3418661400,0,0.0,N,2,9,
2024-04-03,7836,7925,7935,7816,514598,4052288290,0,0.0,N,5,-109,
2024-04-04,7875,7915,8005,7826,615044,4873527910,0,0.0,N,2,39,
2024-04-05,7865,7796,8035,7786,449942,3571018800,0,0.0,N,5,-9,
2024-04-08,7995,7855,8055,7855,646418,5143103940,0,0.0,N,2,129,
2024-04-09,7995,8055,8154,7925,514298,4118210630,0,0.0,N,3,0,
2024-04-11,7706,7845,8005,7656,874766,6787306550,0,0.0,N,5,-288,
2024-04-12,7567,7706,7716,7387,732801,5526196670,0,0.0,N,5,-139,
2024-04-15,7597,7427,7636,7397,396151,2984364230,0,0.0,N,2,29,
2024-04-16,7447,7497,7626,7358,423944,3168630260,0,0.0,N,5,-149,
2024-04-17,7218,7417,7477,7218,545005,3981686290,0,0.0,N,5,-229,
2024-04-18,7258,7278,7397,7238,381977,2785885570,0,0.0,N,2,39,
2024-04-19,7119,7218,7288,7019,586271,4178671930,0,0.0,N,5,-139,
2024-04-22,7457,7258,7467,7119,410243,3033825120,0,0.0,N,2,338,
2024-04-23,7378,7467,7547,7348,417388,3096484090,0,0.0,N,5,-79,
2024-04-24,7298,7497,7507,7288,316905,2343409800,0,0.0,N,5,-79,
2024-04-25,7298,7248,7427,7208,227080,1664199790,0,0.0,N,3,0,
2024-04-26,7517,7387,7607,7288,375491,2815071600,0,0.0,N,2,219,
2024-04-29,7696,7636,7696,7497,388983,2964504190,0,0.0,N,2,179,
2024-04-30,7557,7607,7726,7547,446478,3393464530,0,0.0,N,5,-139,
2024-05-02,7378,7517,7537,7378,520921,3878546980,0,0.0,N,5,-179,
2024-05-03,7397,7467,7477,7338,264351,1955129290,0,0.0,N,2,19,
2024-05-07,7597,7547,7636,7507,410875,3110275660,0,0.0,N,2,199,
2024-05-08,7776,7646,7776,7607,453318,3495361930,0,0.0,N,2,179,
2024-05-09,7517,7806,7816,7517,690328,5233886430,0,0.0,N,5,-258,
2024-05-10,8065,7666,8154,7616,1151241,9180956940,0,0.0,N,2,547,
2024-05-13,7915,8055,8065,7885,378257,3005915150,0,0.0,N,5,-149,
2024-05-14,7845,7975,8045,7845,421157,3327546280,0,0.0,N,5,-69,
2024-05-16,7975,8045,8144,7895,509024,4068261090,0,0.0,N,2,129,
2024-05-17,7786,7855,7895,7736,406231,3173179530,0,0.0,N,5,-189,
2024-05-20,7766,7855,7885,7726,365660,2843801240,0,0.0,N,5,-19,
2024-05-21,7656,7716,7766,7626,329689,2527666550,0,0.0,N,5,-109,
2024-05-22,7656,7646,7726,7507,607470,4645277300,0,0.0,N,3,0,
2024-05-23,7557,7577,7656,7537,271606,2059536980,0,0.0,N,5,-99,
2024-05-24,7417,7477,7537,7378,592323,4393499570,0,0.0,N,5,-139,
2024-05-27,7467,7417,7527,7397,358412,2674793640,0,0.0,N,2,49,
2024-05-28,7427,7417,7477,7378,473264,3512803060,0,0.0,N,5,-39,
2024-05-29,7298,7358,7457,7268,649452,4761898680,0,0.0,N,5,-129,
2024-05-30,7248,7228,7397,7228,287621,2099324970,0,0.0,N,5,-49,
2024-05-31,7178,7368,7487,7178,1563037,11312435790,0,0.0,N,5,-69,
2024-06-03,7258,7258,7378,7228,417916,3044968470,0,0.0,N,2,79,
2024-06-04,7069,7198,7238,7039,785067,5587388860,0,0.0,N,5,-189,
2024-06-05,7069,7109,7158,7049,258873,1839267030,0,0.0,N,3,0,
2024-06-07,7298,7119,7427,7119,564499,4121015110,0,0.0,N,2,229,
2024-06-10,7158,7218,7268,7149,343772,2474075900,0,0.0,N,5,-139,
2024-06-11,7039,7168,7208,7029,571831,4052524830,0,0.0,N,5,-119,
2024-06-12,7109,7019,7109,7019,240662,1698597720,0,0.0,N,2,69,
2024-06-13,7019,7168,7338,7019,1199372,8525720070,0,0.0,N,5,-89,
2024-06-14,6959,7049,7049,6900,629633,4379011300,0,0.0,N,5,-59,
2024-06-17,6959,6939,7059,6919,588043,4100878440,0,0.0,N,3,0,
2024-06-18,6989,6999,7069,6929,419267,2931925380,0,0.0,N,2,29,
2024-06-19,7099,7059,7178,7019,527832,3752779000,0,0.0,N,2,109,
2024-06-20,7188,7099,7218,7049,521421,3729609620,0,0.0,N,2,89,
2024-06-21,7069,7198,7218,7069,657574,4669794340,0,0.0,N,5,-119,
2024-06-24,7059,7069,7129,7049,442442,3134465380,0,0.0,N,5,-9,
2024-06-25,7208,7129,7238,7089,582624,4187307210,0,0.0,N,2,149,
2024-06-26,7109,7139,7218,7039,709197,5051767920,0,0.0,N,5,-99,
2024-06-27,7079,7049,7099,6989,545682,3841787040,0,0.0,N,5,-29,
2024-06-28,7288,7099,7288,7079,665453,4794517320,0,0.0,N,2,209,
