date,close,open,high,low,volume,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
2024-04-01,16520,16390,16640,16320,468806,7735679720,0,0.0,N,2,230,
2024-04-02,16050,16400,16510,16020,868692,14028233680,0,0.0,N,5,-470,
2024-04-03,15400,16000,16050,15360,1704933,26567359030,0,0.0,N,5,-650,
2024-04-04,15400,15410,15520,15150,870419,13333887120,0,0.0,N,3,0,
2024-04-05,15540,15250,15650,15250,772988,11977471550,0,0.0,N,2,140,
2024-04-08,15390,15620,15620,15330,631913,9766548230,0,0.0,N,5,-150,
2024-04-09,15330,15390,15490,15290,544001,8353734700,0,0.0,N,5,-60,
2024-04-11,15120,15170,15300,15120,851972,12923046030,0,0.0,N,5,-210,
2024-04-12,15010,15120,15150,14850,1023331,15324347100,0,0.0,N,5,-110,
2024-04-15,14900,14870,15010,14720,731565,10868038510,0,0.0,N,5,-110,
2024-04-16,14730,14800,14900,14660,670397,9876394230,0,0.0,N,5,-170,
2024-04-17,14710,14740,14910,14700,486356,7190699545,0,0.0,N,5,-20,
2024-04-18,14870,14760,14950,14720,566585,8425136950,0,0.0,N,2,160,
2024-04-19,14710,14750,14840,14610,663859,9755071690,0,0.0,N,5,-160,
2024-04-22,15000,14930,15050,14830,551672,8237044910,0,0.0,N,2,290,
2024-04-23,14870,15000,15060,14850,384252,5730132860,0,0.0,N,5,-130,
2024-04-24,14940,15000,15040,14870,309460,4614136310,0,0.0,N,2,70,
2024-04-25,14910,14860,15040,14760,311247,4641040960,0,0.0,N,5,-30,
2024-04-26,15100,14930,15140,14920,342909,5153850970,0,0.0,N,2,190,
2024-04-29,15190,15160,15190,15050,465936,7052869390,0,0.0,N,2,90,
2024-04-30,15350,15130,15460,15130,735426,11282313750,0,0.0,N,2,160,
2024-05-02,15300,15340,15340,15200,250728,3826156320,0,0.0,N,5,-50,
2024-05-03,15270,15370,15370,15230,175748,2685161400,0,0.0,N,5,-30,
2024-05-07,15280,15420,15420,15220,271234,4144772220,0,0.0,N,2,10,
2024-05-08,15490,15270,15490,15170,456608,7011351440,0,0.0,N,2,210,
2024-05-09,15450,15650,15670,15420,645356,10018560290,0,0.0,N,5,-40,
2024-05-10,15570,15560,15710,15480,501155,7819995780,0,0.0,N,2,120,
2024-05-13,15630,15600,15640,15330,360297,5588409720,0,0.0,N,2,60,
2024-05-14,15580,15630,15690,15540,240719,3757644220,0,0.0,N,5,-50,
2024-05-16,15120,15700,15710,15100,1177112,17965688910,0,0.0,N,5,-460,
2024-05-17,15250,15120,15350,15040,452415,6894748980,0,0.0,N,2,130,
2024-05-20,15250,15260,15360,15230,307943,4706476540,0,0.0,N,3,0,
2024-05-21,15400,15250,15430,15210,377726,5799643320,0,0.0,N,2,150,
2024-05-22,15240,15370,15410,15170,427942,6531405932,0,0.0,N,5,-160,
2024-05-23,15130,15170,15270,15120,414079,6285434320,0,0.0,N,5,-110,
2024-05-24,14960,15040,15140,14920,696326,10443780280,0,0.0,N,5,-170,
2024-05-27,15070,14970,15100,14940,333080,5002454860,0,0.0,N,2,110,
