date,close,open,high,low,volume,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
2024-04-01,121300,119000,122000,115900,126161,15097459700,0,0.0,N,2,3300,
2024-04-02,124900,120500,125400,118800,196046,24157055400,0,0.0,N,2,3600,
2024-04-03,122700,124000,125900,122100,134514,16677242900,0,0.0,N,5,-2200,
2024-04-04,121700,122700,123500,119800,130736,15854280400,0,0.0,N,5,-1000,
2024-04-05,122100,120100,123900,119200,72585,8835685000,0,0.0,N,2,400,
2024-04-08,118500,121600,121600,118000,102944,12286333600,0,0.0,N,5,-3600,
2024-04-09,117200,118500,121100,116700,171743,20341585000,0,0.0,N,5,-1300,
2024-04-11,114500,115600,117100,113400,153613,17563970200,0,0.0,N,5,-2700,
2024-04-12,117900,114800,118700,112900,144841,16897756400,0,0.0,N,2,3400,
2024-04-15,118300,117400,119500,116000,79090,9314949600,0,0.0,N,2,400,
2024-04-16,112000,116900,118100,110800,192752,21768961200,0,0.0,N,5,-6300,
2024-04-17,111300,112800,114100,111200,138965,15605603400,0,0.0,N,5,-700,
2024-04-18,120300,112900,123600,112500,408383,48845989000,0,0.0,N,2,9000,
2024-04-19,123400,120400,123700,117500,272435,33003169300,0,0.0,N,2,3100,
2024-04-22,122600,124800,125900,121400,162296,20095748400,0,0.0,N,5,-800,
2024-04-23,127200,123800,129200,122700,383255,48887562600,0,0.0,N,2,4600,
2024-04-24,130200,128400,133700,127800,458832,60102857500,0,0.0,N,2,3000,
2024-04-25,128000,130000,132800,125700,273570,35294135000,0,0.0,N,5,-2200,
2024-04-26,139500,130000,140600,129700,677728,93494758800,0,0.0,N,2,11500,
2024-04-29,140800,140400,140900,137300,262260,36465652100,0,0.0,N,2,1300,
2024-04-30,137700,139300,141800,136800,152022,21149944000,0,0.0,N,5,-3100,
2024-05-02,136200,137000,139400,135300,96389,13186635500,0,0.0,N,5,-1500,
2024-05-03,133600,136500,137000,133500,122129,16431709300,0,0.0,N,5,-2600,
2024-05-07,140000,134700,140000,133100,213717,29489089100,0,0.0,N,2,6400,
2024-05-08,137400,139400,141200,135600,181533,24926393700,0,0.0,N,5,-2600,
2024-05-09,135500,137600,138800,134300,223027,30301220700,0,0.0,N,5,-1900,
2024-05-10,136300,137000,137800,135000,87286,11877991600,0,0.0,N,2,800,
2024-05-13,143500,138400,146000,137200,358025,51240585000,0,0.0,N,2,7200,
2024-05-14,142300,143800,144800,140200,154449,21962541500,0,0.0,N,5,-1200,
2024-05-16,140500,143700,143700,138800,166809,23404874800,0,0.0,N,5,-1800,
2024-05-17,130200,131100,133200,129100,3652485,479410243900,0,0.0,N,5,-10300,
2024-05-20,128100,131300,131500,127200,452194,58441277300,0,0.0,N,5,-2100,
2024-05-21,130800,127800,132000,126800,589305,77235118200,0,0.0,N,2,2700,
2024-05-22,129100,131400,131500,128400,246510,32044024800,0,0.0,N,5,-1700,
2024-05-23,132800,129100,133200,128400,330274,43664902400,0,0.0,N,2,3700,
2024-05-24,134000,131200,135100,130600,246113,32810219050,0,0.0,N,2,1200,
2024-05-27,133000,134400,134700,129900,261871,34627435200,0,0.0,N,5,-1000,
2024-05-28,133400,133000,134800,131600,129617,17290100100,0,0.0,N,2,400,
2024-05-29,132000,132200,133000,130900,115538,15243963800,0,0.0,N,5,-1400,
2024-05-30,132100,131000,133300,130100,133264,17546697500,0,0.0,N,2,100,
2024-05-31,128700,133800,133900,128000,231036,30012616400,0,0.0,N,5,-3400,
2024-06-03,131800,129000,134700,127400,238181,31357492400,0,0.0,N,2,3100,
2024-06-04,129500,131100,132000,129000,122848,15947421300,0,0.0,N,5,-2300,
2024-06-05,128300,128800,129800,127600,124102,15919917900,0,0.0,N,5,-1200,
2024-06-07,129600,128200,130200,128200,123840,16030703600,0,0.0,N,2,1300,
2024-06-10,129400,128400,130100,127500,107375,13824551600,0,0.0,N,5,-200,
2024-06-11,129700,130500,131900,128800,160170,20813561200,0,0.0,N,2,300,
2024-06-12,130000,128800,130100,125900,200350,25827969900,0,0.0,N,2,300,
2024-06-13,130400,129900,132300,128100,341110,44478630200,0,0.0,N,2,400,
2024-06-14,132600,130400,135000,129100,230612,30671609700,0,0.0,N,2,2200,
2024-06-17,134500,132600,135500,130900,142608,19125876000,0,0.0,N,2,1900,
2024-06-18,133600,135000,136400,133000,126175,16970668200,0,0.0,N,5,-900,
2024-06-19,138800,133900,139400,133600,344258,47416881500,0,0.0,N,2,5200,
2024-06-20,141900,140500,142900,139000,255055,35899648500,0,0.0,N,2,3100,
2024-06-21,146300,143000,152600,142700,709700,104852961200,0,0.0,N,2,4400,
2024-06-24,152000,144900,152000,143300,463511,69566844300,0,0.0,N,2,5700,
2024-06-25,149900,152000,154900,148300,327393,49581175700,0,0.0,N,5,-2100,
2024-06-26,152400,149900,152400,148300,209048,31653323600,0,0.0,N,2,2500,
2024-06-27,156400,150900,156900,150000,311020,48088423300,0,0.0,N,2,4000,
2024-06-28,155700,156600,158500,154000,205119,31936689900,0,0.0,N,5,-700,
2024-07-01,155100,156500,158400,152700,173102,26806009000,0,0.0,N,5,-600,
2024-07-02,153300,154500,155100,150100,192956,29329434300,0,0.0,N,5,-1800,
2024-07-03,151900,157600,157600,147500,195344,29470076400,0,0.0,N,5,-1400,
2024-07-04,153400,151900,155200,148600,188610,28651103900,0,0.0,N,2,1500,
2024-07-05,148800,153400,154300,148100,234935,35181196700,0,0.0,N,5,-4600,
2024-07-08,152000,148200,153500,147400,189788,28742440300,0,0.0,N,2,3200,
2024-07-09,152400,153000,154000,151100,89502,13661386100,0,0.0,N,2,400,
2024-07-10,155300,151700,159700,151000,289280,45273793400,0,0.0,N,2,2900,
2024-07-11,157300,155800,160500,154200,231112,36344246700,0,0.0,N,2,2000,
2024-07-12,157600,158200,159100,153200,154926,24244669700,0,0.0,N,2,300,
2024-07-15,160000,158000,163000,157900,227971,36764679700,0,0.0,N,2,2400,
2024-07-16,167500,161500,168300,160100,323389,53558920300,0,0.0,N,2,7500,
2024-07-17,171200,168600,175000,166500,370509,63470012700,0,0.0,N,2,3700,
2024-07-18,169000,172900,175000,166600,275858,46775230700,0,0.0,N,5,-2200,
2024-07-19,164300,168800,169300,162200,244274,40086327100,0,0.0,N,5,-4700,
2024-07-22,170400,164000,171800,162500,274862,46357655500,0,0.0,N,2,6100,
2024-07-23,174900,171700,176000,170400,238862,41300671200,0,0.0,N,2,4500,
2024-07-24,175500,175800,178200,170000,216272,37684789700,0,0.0,N,2,600,
2024-07-25,177500,173000,185000,170000,499649,88128218200,0,0.0,N,2,2000,
2024-07-26,207500,184500,210000,183500,1077171,214368171500,0,0.0,N,2,30000,
2024-07-29,208000,207000,210000,201000,413038,85452424000,0,0.0,N,2,500,
2024-07-30,204500,206500,209000,201500,221341,45302747000,0,0.0,N,5,-3500,
2024-07-31,211000,203500,221000,203000,502707,106993457500,0,0.0,N,2,6500,
2024-08-01,214000,205500,220000,202500,266053,56856648500,0,0.0,N,2,3000,
2024-08-02,209000,210500,215000,204000,261712,54594004000,0,0.0,N,5,-5000,
2024-08-05,186000,195000,201500,174700,732384,137569608300,0,0.0,N,5,-23000,
2024-08-06,205000,198900,210000,192500,564879,114909191200,0,0.0,N,2,19000,
2024-08-07,205000,206500,213500,202000,302646,62637659500,0,0.0,N,3,0,
2024-08-08,216000,204000,218000,200500,357955,76143478500,0,0.0,N,2,11000,
2024-08-09,212000,221000,222500,208000,323259,68988874000,0,0.0,N,5,-4000,
2024-08-12,208500,210000,213000,204000,242565,50534884000,0,0.0,N,5,-3500,
2024-08-13,203000,206500,211000,201500,228270,46495087000,0,0.0,N,5,-5500,
2024-08-14,206000,205500,207000,198900,239761,48521497700,0,0.0,N,2,3000,
2024-08-16,204000,208000,213000,200500,321646,65788611000,0,0.0,N,5,-2000,
2024-08-19,211000,205000,215000,204500,324890,68593745500,0,0.0,N,2,7000,
2024-08-20,211000,214000,214000,205000,180223,37713744500,0,0.0,N,3,0,
2024-08-21,205000,208500,211000,202000,244422,50018433500,0,0.0,N,5,-6000,
2024-08-22,198700,205500,206000,193300,474768,93777421100,0,0.0,N,5,-6300,
2024-08-23,198200,196600,200500,195700,263017,52171205319,0,0.0,N,5,-500,
2024-08-26,191100,196200,197300,189200,310304,59380385200,0,0.0,N,5,-7100,
2024-08-27,190900,190900,195500,187200,240490,45728748900,0,0.0,N,5,-200,
2024-08-28,191200,191400,195700,189100,220968,42314320600,0,0.0,N,2,300,
2024-08-29,189000,191200,192400,187900,155691,29467551700,0,0.0,N,5,-2200,
2024-08-30,193800,191200,195400,190200,241500,46610233600,0,0.0,N,2,4800,
2024-09-02,185500,195000,195000,185500,208448,39083974700,0,0.0,N,5,-8300,
2024-09-03,188500,186100,189400,183000,182066,33999883800,0,0.0,N,2,3000,
2024-09-04,186300,181500,189400,180900,222337,41213417200,0,0.0,N,5,-2200,
2024-09-05,178900,187500,188900,176400,288576,52037502800,0,0.0,N,5,-7400,
2024-09-06,175900,179700,179700,172300,197549,34558131800,0,0.0,N,5,-3000,
2024-09-09,177900,170600,177900,169900,144314,25188430400,0,0.0,N,2,2000,
2024-09-10,179000,179300,182600,177000,187199,33701065500,0,0.0,N,2,1100,
2024-09-11,180400,181000,182300,177500,113011,20288068900,0,0.0,N,2,1400,
2024-09-12,177900,181700,182800,174900,254100,44977310500,0,0.0,N,5,-2500,
2024-09-13,187600,178500,188500,178500,260593,48373194200,0,0.0,N,2,9700,
2024-09-19,191300,190900,193600,188700,192428,36817063000,0,0.0,N,2,3700,
2024-09-20,194600,194400,198400,192700,199430,38921857200,0,0.0,N,2,3300,
2024-09-23,193400,197900,197900,191500,116632,22590930800,0,0.0,N,5,-1200,
2024-09-24,198000,195000,198000,194100,161632,31745839000,0,0.0,N,2,4600,
2024-09-25,195800,199900,203500,195800,169451,33678970900,0,0.0,N,5,-2200,
2024-09-26,196600,195800,197400,193200,128667,25066911600,0,0.0,N,2,800,
2024-09-27,183500,195900,196000,182200,409942,75871089100,0,0.0,N,5,-13100,
2024-09-30,184600,183400,185500,181300,153032,28149148600,0,0.0,N,2,1100,
2024-10-02,183100,182800,185100,178100,137751,25109150600,0,0.0,N,5,-1500,
2024-10-04,185500,183100,187500,182600,112942,21005276200,0,0.0,N,2,2400,
2024-10-07,178900,183800,185000,174000,348624,61865280600,0,0.0,N,5,-6600,
2024-10-08,179700,179400,182400,179100,134944,24358891400,0,0.0,N,2,800,
2024-10-10,188900,181100,188900,179900,199817,37236865200,0,0.0,N,2,9200,
2024-10-11,182300,189400,189400,181900,125176,23029355600,0,0.0,N,5,-6600,
2024-10-14,185700,182400,187700,182400,121781,22646099100,0,0.0,N,2,3400,
2024-10-15,192700,187400,194500,186500,229566,44266028500,0,0.0,N,2,7000,
2024-10-16,194500,191000,196400,188800,140007,27125287300,0,0.0,N,2,1800,
2024-10-17,197200,194500,198300,190300,126748,24710246300,0,0.0,N,2,2700,
2024-10-18,191600,197800,198000,190200,120585,23216499200,0,0.0,N,5,-5600,
2024-10-21,192700,191500,193000,188200,62118,11887162600,0,0.0,N,2,1100,
2024-10-22,193900,192300,197400,190200,111048,21536516900,0,0.0,N,2,1200,
