date,close,open,high,low,volume,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
2024-04-01,25500,25800,26350,25050,589808,15076639650,0,0.0,N,3,0,
2024-04-02,24900,25500,25600,24300,619814,15290366600,0,0.0,N,5,-600,
2024-04-03,24300,24500,24750,24000,346843,8439002200,0,0.0,N,5,-600,
2024-04-04,24300,24500,24800,24000,1708755,41538693350,0,0.0,N,3,0,
2024-04-05,23750,23850,24300,23650,372341,8905642900,0,0.0,N,5,-550,
2024-04-08,23300,23900,23950,23050,352269,8198621050,0,0.0,N,5,-450,
2024-04-09,23750,23300,24150,23100,235426,5575519300,0,0.0,N,2,450,
2024-04-11,24500,23600,24950,23500,355046,8656180300,0,0.0,N,2,750,
2024-04-12,24800,24750,25150,24400,274156,6812221300,0,0.0,N,2,300,
2024-04-15,24450,24400,24900,24350,219612,5397891800,0,0.0,N,5,-350,
2024-04-16,23250,24250,24300,23100,433942,10213977700,0,0.0,N,5,-1200,
2024-04-17,23450,23500,24050,23100,405647,9543195350,0,0.0,N,2,200,
2024-04-18,23700,23650,23800,22950,279507,6551977900,0,0.0,N,2,250,
2024-04-19,23200,23450,23450,22500,376548,8658682700,0,0.0,N,5,-500,
2024-04-22,23250,23250,23450,22700,270098,6214208850,0,0.0,N,2,50,
2024-04-23,23500,23250,23750,22950,219121,5143499550,0,0.0,N,2,250,
2024-04-24,25300,23950,25400,23800,564474,14056876550,0,0.0,N,2,1800,
2024-04-25,26050,25200,26700,25000,960408,25140910650,0,0.0,N,2,750,
2024-04-26,23500,26100,27950,22050,6085886,146483543950,0,0.0,N,5,-2550,
2024-04-29,25900,23100,25900,23100,1658204,40595443800,0,0.0,N,2,2400,
2024-04-30,24700,25950,25950,24400,782588,19552833350,0,0.0,N,5,-1200,
2024-05-02,25550,24050,26350,23400,1575072,39550757050,0,0.0,N,2,850,
2024-05-03,26950,26300,27350,25750,1834525,49045828500,0,0.0,N,2,1400,
2024-05-07,27050,27250,27550,26000,1072374,28995004550,0,0.0,N,2,100,
2024-05-08,26300,27050,27250,25850,591690,15588570450,0,0.0,N,5,-750,
2024-05-09,26300,26300,26300,26300,0,0,0,0.0,N,0,0,
2024-05-10,26300,26300,26300,26300,0,0,0,0.0,N,0,0,
2024-05-13,26300,26300,26300,26300,0,0,0,0.0,N,0,0,
2024-05-14,26300,26300,26300,26300,0,0,0,0.0,N,0,0,
2024-05-16,25500,26100,26950,24300,1592118,41139704650,0,0.0,N,5,-800,
2024-05-17,25200,25600,26900,24750,897395,22988944800,0,0.0,N,5,-300,
2024-05-20,24850,25200,26050,24550,609522,15391963500,0,0.0,N,5,-350,
2024-05-21,25800,25200,26750,24850,684108,17826757700,0,0.0,N,2,950,
2024-05-22,27850,26400,28900,25950,2030399,56666751150,0,0.0,N,2,2050,
2024-05-23,30900,28500,30900,27750,2432180,71924192950,0,0.0,N,2,3050,
2024-05-24,31300,30050,31650,29750,1270707,39189537650,0,0.0,N,2,400,
2024-05-27,32750,31300,36250,31300,3358595,113165165800,0,0.0,N,2,1450,
2024-05-28,31950,32400,33450,30000,3833222,119296051834,0,0.0,N,5,-800,
2024-05-29,32400,32400,33000,31600,1373100,44434020250,0,0.0,N,2,450,
2024-05-30,32150,32050,33250,30900,1279154,41299704600,0,0.0,N,5,-250,
2024-05-31,32600,32650,32700,31300,915027,29413330450,0,0.0,N,2,450,
2024-06-03,31350,32300,32550,29850,1343770,41565711100,0,0.0,N,5,-1250,
2024-06-04,30100,30850,30950,29900,804753,24399944850,0,0.0,N,5,-1250,
2024-06-05,29050,29550,30400,28950,1089565,32082043800,0,0.0,N,5,-1050,
2024-06-07,29300,29000,29700,28150,1020919,29594540300,0,0.0,N,2,250,
2024-06-10,30000,29000,31000,29000,967038,29225692600,0,0.0,N,2,700,
2024-06-11,30300,30050,31350,29000,985241,29925027300,0,0.0,N,2,300,
2024-06-12,29350,30000,30550,29000,713482,21044475100,0,0.0,N,5,-950,
2024-06-13,29500,29650,30200,28850,904040,26647027100,0,0.0,N,2,150,
2024-06-14,29000,29550,29550,28450,633753,18241858750,0,0.0,N,5,-500,
2024-06-17,29000,28500,29250,28450,325727,9374036600,0,0.0,N,3,0,
2024-06-18,28500,29050,29150,28400,853425,24362509400,0,0.0,N,5,-500,
2024-06-19,28350,28250,28750,27900,506854,14287022400,0,0.0,N,5,-150,
2024-06-20,28700,28400,29350,27950,571131,16394429850,0,0.0,N,2,350,
2024-06-21,28300,28250,28350,27250,807418,22529551900,0,0.0,N,5,-400,
2024-06-24,27100,28550,28550,26700,629653,17188060250,0,0.0,N,5,-1200,
2024-06-25,26700,26700,27000,26100,628358,16584626950,0,0.0,N,5,-400,
2024-06-26,27750,27200,28350,26750,603157,16689732400,0,0.0,N,2,1050,
2024-06-27,28100,28000,28850,27500,449765,12730216700,0,0.0,N,2,350,
