date,close,open,high,low,volume,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
2024-04-01,26244,26001,26341,25903,86402,2260648150,0,0.0,N,2,243,
2024-04-02,25709,26244,26244,25416,96735,2483865900,0,0.0,N,5,-535,
2024-04-03,25173,25416,25806,25124,102512,2599327900,0,0.0,N,5,-535,
2024-04-04,24394,25270,25611,24199,145741,3599170400,0,0.0,N,5,-779,
2024-04-05,23663,24345,24394,23469,135307,3217228400,0,0.0,N,5,-730,
2024-04-08,23177,23907,23956,23079,104681,2439957450,0,0.0,N,5,-486,
2024-04-09,22884,23177,23469,22738,68193,1574420100,0,0.0,N,5,-292,
2024-04-11,23079,22495,23566,22154,105036,2419380600,0,0.0,N,2,194,
2024-04-12,22884,23177,23323,22836,43405,998949650,0,0.0,N,5,-194,
2024-04-15,22105,22495,22495,21765,87532,1922063100,0,0.0,N,5,-779,
2024-04-16,21229,21959,21959,20937,102792,2191859550,0,0.0,N,5,-876,
2024-04-17,22787,21229,26634,21229,2016215,49350735100,0,0.0,N,2,1558,
2024-04-18,23566,22836,23761,22544,242690,5613719850,0,0.0,N,2,779,
2024-04-19,22738,23371,23371,22203,173209,3941022950,0,0.0,N,5,-827,
2024-04-22,23128,22544,23517,22446,137058,3160939750,0,0.0,N,2,389,
2024-04-23,23079,23274,23469,22592,79764,1838485450,0,0.0,N,5,-48,
2024-04-24,23177,23371,23469,22982,138340,3208626400,0,0.0,N,2,97,
2024-04-25,22690,23079,23371,22690,65959,1513098200,0,0.0,N,5,-486,
2024-04-26,22349,22592,22787,22203,94690,2121093850,0,0.0,N,5,-340,
2024-04-29,22738,22397,22787,22349,53407,1207016700,0,0.0,N,2,389,
2024-04-30,22787,23079,23128,22787,65660,1505964050,0,0.0,N,2,48,
2024-05-02,22690,22544,22836,22446,30775,698002500,0,0.0,N,5,-97,
2024-05-03,22933,22738,23030,22738,35675,816681800,0,0.0,N,2,243,
2024-05-07,23323,23128,23907,22982,80891,1880080600,0,0.0,N,2,389,
2024-05-08,23371,23177,23469,22982,49498,1150579950,0,0.0,N,2,48,
2024-05-09,23079,23371,23663,23030,62185,1450616200,0,0.0,N,5,-292,
2024-05-10,23371,23810,23956,23225,112729,2656894900,0,0.0,N,2,292,
2024-05-13,22982,23517,23615,22884,69980,1620501350,0,0.0,N,5,-389,
2024-05-14,23079,22982,23225,22836,46973,1083772400,0,0.0,N,2,97,
2024-05-16,23079,23371,23420,23030,60377,1401263950,0,0.0,N,3,0,
