date,close,open,high,low,volume,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
2024-04-01,21950,21200,22050,21200,421251,9187724050,0,0.0,N,2,750,
2024-04-02,20950,22000,22200,20800,552331,11743527100,0,0.0,N,5,-1000,
2024-04-03,20450,20700,20800,20400,362880,7466141750,0,0.0,N,5,-500,
2024-04-04,20500,20650,21100,20400,346969,7151793300,0,0.0,N,2,50,
2024-04-05,20500,20100,20550,20000,378226,7673954850,0,0.0,N,3,0,
2024-04-08,20200,20650,20650,19990,317946,6405742340,0,0.0,N,5,-300,
2024-04-09,20150,20350,20650,20050,190204,3858856900,0,0.0,N,5,-50,
2024-04-11,20350,19990,20500,19750,257278,5196034930,0,0.0,N,2,200,
2024-04-12,20300,20500,21150,20050,592056,12175029100,0,0.0,N,5,-50,
2024-04-15,20400,19990,20400,19730,322536,6453907990,0,0.0,N,2,100,
2024-04-16,20400,20200,21100,20000,945990,19452507450,0,0.0,N,3,0,
2024-04-17,20550,20400,20950,20300,455722,9408108650,0,0.0,N,2,150,
2024-04-18,22250,21550,22500,21350,2207272,48444816400,0,0.0,N,2,1700,
2024-04-19,21850,22900,23000,21250,2104568,46750733050,0,0.0,N,5,-400,
2024-04-22,22150,21650,22250,21400,580594,12686316700,0,0.0,N,2,300,
2024-04-23,24800,23250,25150,22450,9609306,234081147050,0,0.0,N,2,2650,
2024-04-24,24900,25550,25750,24600,4173609,104940444500,0,0.0,N,2,100,
2024-04-25,25000,24600,25300,24100,1971450,48811891000,0,0.0,N,2,100,
2024-04-26,24050,25700,25850,24000,2038405,50769484200,0,0.0,N,5,-950,
2024-04-29,23900,24300,24700,23600,960003,23114652700,0,0.0,N,5,-150,
2024-04-30,24000,23950,24250,23250,1180035,28080637550,0,0.0,N,2,100,
2024-05-02,24750,23900,24900,23650,1314960,32095169250,0,0.0,N,2,750,
2024-05-03,27100,25000,27300,24700,6570839,171831569050,0,0.0,N,2,2350,
2024-05-07,27550,27000,28600,26700,5424056,149904682250,0,0.0,N,2,450,
2024-05-08,26900,27550,28100,26750,2438180,66753106000,0,0.0,N,5,-650,
2024-05-09,27950,27100,28400,26700,3395628,94584320800,0,0.0,N,2,1050,
2024-05-10,24950,27800,28400,24850,3295792,86140360950,0,0.0,N,5,-3000,
2024-05-13,25600,24800,26050,24500,1757775,44569345200,0,0.0,N,2,650,
2024-05-14,30100,26250,32150,26250,23201764,701047234700,0,0.0,N,2,4500,
2024-05-16,30000,30200,30500,29450,3679401,110390655200,0,0.0,N,5,-100,
2024-05-17,28950,30200,31000,28350,4245217,125407848250,0,0.0,N,5,-1050,
2024-05-20,30100,28950,30250,28750,3235253,95950419400,0,0.0,N,2,1150,
2024-05-21,29950,30150,33400,29500,12052432,379807396600,0,0.0,N,5,-150,
2024-05-22,29100,30000,30150,28550,2243235,65347439450,0,0.0,N,5,-850,
2024-05-23,29450,29300,30650,27700,3584313,106205515450,0,0.0,N,2,350,
2024-05-24,29000,29750,30400,28500,2520330,74617175250,0,0.0,N,5,-450,
2024-05-27,28000,28550,28900,27500,1890133,53108857350,0,0.0,N,5,-1000,
2024-05-28,27050,28000,28550,26800,1613989,44461394650,0,0.0,N,5,-950,
2024-05-29,25900,27100,27250,25850,1335350,35051589650,0,0.0,N,5,-1150,
2024-05-30,25650,25700,26150,25200,937813,23975888850,0,0.0,N,5,-250,
2024-05-31,25950,25300,26150,25100,1035798,26574430350,0,0.0,N,2,300,
2024-06-03,25050,25950,25950,24500,893087,22339607800,0,0.0,N,5,-900,
2024-06-04,24600,25000,25100,24500,753923,18650284650,0,0.0,N,5,-450,
2024-06-05,24150,24650,24950,24100,557495,13619797300,0,0.0,N,5,-450,
2024-06-07,24550,24400,24950,24250,430871,10583542200,0,0.0,N,2,400,
2024-06-10,24450,25000,25500,24450,708596,17675353750,0,0.0,N,5,-100,
2024-06-11,23850,24450,24500,23800,483142,11623928450,0,0.0,N,5,-600,
2024-06-12,25350,24450,25500,24300,1199920,30115599000,0,0.0,N,2,1500,
2024-06-13,25250,25400,25650,24900,573120,14490927200,0,0.0,N,5,-100,
2024-06-14,24400,25600,25600,24400,532116,13222450450,0,0.0,N,5,-850,
2024-06-17,24200,24050,24750,24050,409106,9945777550,0,0.0,N,5,-200,
2024-06-18,24100,24350,24650,23300,433766,10459407600,0,0.0,N,5,-100,
2024-06-19,23000,24350,24350,22850,925545,21506930350,0,0.0,N,5,-1100,
2024-06-20,22700,23100,23150,22500,455739,10362936350,0,0.0,N,5,-300,
2024-06-21,22750,23150,23550,22600,523564,12025100900,0,0.0,N,2,50,
2024-06-24,22400,22400,22500,22100,322179,7184783200,0,0.0,N,5,-350,
2024-06-25,22600,22350,23000,22050,345306,7765866650,0,0.0,N,2,200,
